sequence_id,sample_id,t0,gt_x,gt_y,gt_z,pred_x,pred_y,pred_z,top1_error,empty_input,empty_output,top1_success_0p5m,top1_success_1m,top1_success_2m,raw_top10_has_gt_0p5m,raw_top10_has_gt_1m,nms_top10_has_gt_0p5m,nms_top10_has_gt_1m,best_raw_candidate_error,best_nms_candidate_error,top1_score,best_gt_near_candidate_score,best_gt_near_candidate_rank,event_count,total_point_count,avia_point_count,mid360_point_count,history_span_sec,oldest_event_age_sec,newest_event_age_sec,num_support_events_0p5m,num_support_events_1m,num_support_events_2m,num_support_points_0p5m,num_support_points_1m,num_support_points_2m,last_support_timestamp_1m,last_support_age_sec_1m,last_support_event_index,last_support_sensor,num_support_events_in_last4,num_support_points_in_last4,history_has_any_support,current_support,exported_support_flag
seq0014,seq0014_valref_001386,1706258747.0116725,1.1397160291671753,2.0749669075012207,3.738550901412964,1.0380859375,1.837890625,3.710205078125,0.2594943642616272,False,False,True,True,True,True,True,True,True,0.11598915606737137,0.2594943642616272,0.9921875,0.9921875,1,20,40786,1629,39157,0.906714916229248,0.9173774719238281,0.010662555694580078,9,15,15,555,1492,1635,1706258746.994292,0.017380475997924805,18,Avia,2,326,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001387,1706258747.064793,1.1091690063476562,2.093255043029785,3.7387819290161133,1.0390625,1.83203125,3.696044921875,0.2738233804702759,False,False,True,True,True,True,True,True,True,0.10995163023471832,0.2738233804702759,0.9921875,0.9921875,1,20,40786,1629,39157,0.906714916229248,0.9704980850219727,0.06378316879272461,9,15,15,497,1473,1635,1706258746.994292,0.07050108909606934,18,Avia,2,323,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001388,1706258747.1103072,1.0778369903564453,2.1111319065093994,3.7401340007781982,1.064453125,1.7421875,3.734375,0.3692319989204407,False,False,True,True,True,True,True,True,True,0.06921757012605667,0.3692319989204407,0.98828125,0.98828125,1,20,40999,1758,39241,0.906501054763794,0.9159262180328369,0.009425163269042969,10,14,15,613,1608,1765,1706258747.094264,0.01604318618774414,18,Avia,2,429,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001389,1706258747.175627,1.0471479892730713,2.1296939849853516,3.7407660484313965,1.0673828125,1.74609375,3.76171875,0.3847045600414276,False,False,True,True,True,True,True,True,True,0.06148143857717514,0.3847045600414276,0.98828125,0.98828125,1,20,40999,1758,39241,0.906501054763794,0.9812459945678711,0.07474493980407715,9,14,15,548,1566,1765,1706258747.094264,0.08136296272277832,18,Avia,2,429,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001390,1706258747.2080848,1.0178040266036987,2.149121046066284,3.741802930831909,0.91796875,1.787109375,3.6513671875,0.3862617611885071,False,False,True,True,True,True,True,True,True,0.18104535341262817,0.3862617611885071,0.98828125,0.98828125,1,20,40882,1750,39132,0.9057149887084961,0.9137938022613525,0.008078813552856445,10,13,14,580,1582,1755,1706258747.194339,0.013745784759521484,18,Avia,2,383,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001391,1706258747.2672784,0.9587000012397766,2.1868538856506348,3.7428441047668457,1.009765625,1.7265625,3.7734375,0.46412479877471924,False,False,True,True,True,True,True,True,True,0.22962969541549683,0.46412479877471924,0.98828125,0.98828125,1,20,40882,1750,39132,0.9057149887084961,0.9729874134063721,0.06727242469787598,8,13,14,440,1532,1755,1706258747.194339,0.07293939590454102,18,Avia,2,383,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001392,1706258747.3125749,0.9269220232963562,2.2069900035858154,3.7435998916625977,1.017578125,1.91015625,3.74566650390625,0.3103756904602051,False,False,True,True,True,True,True,True,True,0.2672135829925537,0.3103756904602051,0.98828125,0.98828125,1,20,40552,1727,38825,0.9055287837982178,0.9181897640228271,0.012660980224609375,9,13,14,454,1579,1732,1706258747.294269,0.01830577850341797,18,Avia,2,318,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001393,1706258747.3715873,0.8981710076332092,2.2281839847564697,3.744576930999756,1.03515625,1.884765625,3.72509765625,0.37024393677711487,False,False,True,True,True,True,True,True,True,0.2880535423755646,0.37024393677711487,0.98828125,0.98828125,1,20,40552,1727,38825,0.9055287837982178,0.9772021770477295,0.07167339324951172,9,12,14,392,1539,1732,1706258747.294269,0.07731819152832031,18,Avia,2,318,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001394,1706258747.408953,0.8648080229759216,2.2481279373168945,3.745474100112915,0.87353515625,2.1123046875,3.7734375,0.1389462947845459,False,False,True,True,True,True,True,True,True,0.1389462947845459,0.1389462947845459,0.98828125,0.98828125,1,20,40709,1766,38943,0.9066290855407715,0.914639949798584,0.0080108642578125,9,12,13,464,1607,1770,1706258747.394385,0.014567852020263672,18,Avia,2,382,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001395,1706258747.4570725,0.8338860273361206,2.2704501152038574,3.746277093887329,0.8837890625,2.1220703125,3.7890625,0.16228823363780975,False,False,True,True,True,True,True,True,True,0.16228823363780975,0.16228823363780975,0.98828125,0.98828125,1,20,40709,1766,38943,0.9066290855407715,0.9627594947814941,0.056130409240722656,9,11,13,417,1575,1770,1706258747.394385,0.06268739700317383,18,Avia,2,382,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001396,1706258747.5094752,0.8036440014839172,2.289396047592163,3.7470569610595703,0.59765625,2.0166015625,3.87255859375,0.36414068937301636,False,False,True,True,True,True,True,True,True,0.25902774930000305,0.36414068937301636,0.9921875,0.9921875,1,20,40643,1817,38826,0.9065060615539551,0.9150822162628174,0.008576154708862305,10,11,13,508,1627,1821,1706258747.494312,0.015163183212280273,18,Avia,2,383,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001397,1706258747.5715847,0.7747899889945984,2.310422897338867,3.74725604057312,0.74139404296875,2.0439453125,3.8359375,0.2828250229358673,False,False,True,True,True,True,True,True,True,0.25468960404396057,0.2828250229358673,0.9921875,0.9921875,1,20,40643,1817,38826,0.9065060615539551,0.977191686630249,0.07068562507629395,10,10,13,449,1597,1821,1706258747.494312,0.07727265357971191,18,Avia,2,383,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001398,1706258747.610372,0.7103260159492493,2.349407911300659,3.747728109359741,0.763916015625,2.0283203125,3.732421875,0.32588866353034973,False,False,True,True,True,True,True,True,True,0.2246307134628296,0.32588866353034973,0.9921875,0.9921875,1,20,40409,1790,38619,0.906627893447876,0.9159910678863525,0.009363174438476562,9,10,12,412,1571,1792,1706258747.594386,0.015985965728759766,18,Avia,2,382,True,True,CURRENT_SUPPORT
seq0014,seq0014_valref_001399,1706258747.6577075,0.6772140264511108,2.3698830604553223,3.7478690147399902,0.7685546875,2.03125,3.75390625,0.35078755021095276,False,False,True,True,True,True,True,True,True,0.214247465133667,0.35078755021095276,0.9921875,0.9921875,1,20,40409,1790,38619,0.906627893447876,0.9633264541625977,0.05669856071472168,9,10,12,356,1521,1792,1706258747.594386,0.06332135200500488,18,Avia,2,382,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001400,1706258747.70766,0.645658016204834,2.3889288902282715,3.747201919555664,nan,nan,nan,nan,True,True,False,False,False,False,False,False,False,nan,nan,nan,nan,,0,0,0,0,nan,nan,nan,0,0,0,0,0,0,nan,nan,,,0,0,False,False,NO_CURRENT_SUPPORT
seq0015,seq0015_valref_001401,1706258747.7583737,0.6151319742202759,2.4060919284820557,3.7467260360717773,nan,nan,nan,nan,True,True,False,False,False,False,False,False,False,nan,nan,nan,nan,,0,0,0,0,nan,nan,nan,0,0,0,0,0,0,nan,nan,,,0,0,False,False,NO_CURRENT_SUPPORT
seq0015,seq0015_valref_001402,1706258747.8121316,0.5823000073432922,2.42427396774292,3.7461609840393066,0.64794921875,1.955078125,3.8095703125,0.47799089550971985,False,False,True,True,True,True,True,True,True,0.2357737421989441,0.47799089550971985,0.98828125,0.98828125,1,2,3886,164,3722,0.0066070556640625,0.01786971092224121,0.011262655258178711,1,1,1,103,164,164,1706258747.794262,0.01786971092224121,0,Avia,1,164,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001403,1706258747.8592153,0.5510640144348145,2.4421470165252686,3.7458128929138184,0.67138671875,1.947265625,3.81591796875,0.5141010284423828,False,False,False,True,True,True,True,False,True,0.283273845911026,0.5141010284423828,0.98828125,0.98828125,1,2,3886,164,3722,0.0066070556640625,0.06495332717895508,0.05834627151489258,1,1,1,100,164,164,1706258747.794262,0.06495332717895508,0,Avia,1,164,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001404,1706258747.910652,0.518051028251648,2.46089506149292,3.745466947555542,0.3759765625,1.880859375,3.681640625,0.6005833148956299,False,False,False,True,True,True,True,False,True,0.3460078537464142,0.6005833148956299,0.984375,0.984375,1,4,7903,368,7535,0.10567212104797363,0.11638998985290527,0.01071786880493164,2,2,2,197,368,368,1706258747.894392,0.01625990867614746,2,Avia,2,368,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001405,1706258747.9636297,0.4497910141944885,2.4967548847198486,3.745405912399292,0.3896484375,1.849609375,3.66162109375,0.6553124189376831,False,False,False,True,True,True,True,False,True,0.3597070276737213,0.6553124189376831,0.984375,0.984375,1,4,7903,368,7535,0.10567212104797363,0.16936779022216797,0.06369566917419434,2,2,2,180,368,368,1706258747.894392,0.06923770904541016,2,Avia,2,368,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001406,1706258748.0102763,0.4151569902896881,2.515394926071167,3.744966983795166,0.3427734375,2.01953125,3.6103515625,0.5188848376274109,False,False,False,True,True,True,True,False,True,0.3125462830066681,0.5188848376274109,0.984375,0.984375,1,6,11920,545,11375,0.20667505264282227,0.21601438522338867,0.009339332580566406,3,3,3,254,545,545,1706258747.994289,0.015987396240234375,4,Avia,2,381,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001407,1706258748.061631,0.3786660134792328,2.5343449115753174,3.7441349029541016,0.4013671875,1.978515625,3.671875,0.5609661340713501,False,False,False,True,True,True,True,False,True,0.3595840632915497,0.5609661340713501,0.984375,0.984375,1,6,11920,545,11375,0.20667505264282227,0.26736903190612793,0.060693979263305664,3,3,3,231,543,545,1706258747.994289,0.06734204292297363,4,Avia,2,381,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001408,1706258748.110477,0.34449198842048645,2.551337957382202,3.743803024291992,0.3349609375,2.0478515625,3.662109375,0.5101600289344788,False,False,False,True,True,True,True,False,True,0.31227388978004456,0.5101600289344788,0.984375,0.984375,1,8,15931,680,15251,0.3066260814666748,0.31621503829956055,0.009588956832885742,4,4,4,301,673,680,1706258748.094258,0.016218900680541992,6,Avia,2,312,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001409,1706258748.158173,0.3061180114746094,2.56965708732605,3.7435359954833984,0.3408203125,2.0556640625,3.681640625,0.518868088722229,False,False,False,True,True,True,True,False,True,0.3219602704048157,0.518868088722229,0.984375,0.984375,1,8,15931,680,15251,0.3066260814666748,0.36391115188598633,0.05728507041931152,4,4,4,270,671,680,1706258748.094258,0.06391501426696777,6,Avia,2,312,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001410,1706258748.20941,0.2714869976043701,2.5876550674438477,3.7434840202331543,0.3857421875,2.359375,3.78125,0.25805485248565674,False,False,True,True,True,True,True,True,True,0.25805485248565674,0.25805485248565674,0.98828125,0.98828125,1,10,19917,847,19070,0.40674614906311035,0.4151480197906494,0.008401870727539062,5,5,5,320,829,846,1706258748.194331,0.015079021453857422,8,Avia,2,301,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001411,1706258748.259209,0.20163999497890472,2.62178897857666,3.744307041168213,0.3955078125,2.353515625,3.80078125,0.3357747197151184,False,False,True,True,True,True,True,True,True,0.3357747197151184,0.3357747197151184,0.98828125,0.98828125,1,10,19917,847,19070,0.40674614906311035,0.464946985244751,0.058200836181640625,5,5,5,254,817,846,1706258748.194331,0.06487798690795898,8,Avia,2,301,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001412,1706258748.312672,0.1621219962835312,2.6414670944213867,3.7442519664764404,0.1875,2.283203125,3.7578125,0.359417587518692,False,False,True,True,True,True,True,True,True,0.33496683835983276,0.359417587518692,0.98828125,0.98828125,1,12,23852,1028,22824,0.5066211223602295,0.5184099674224854,0.01178884506225586,6,6,6,289,993,1027,1706258748.294258,0.018413782119750977,10,Avia,2,346,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001413,1706258748.3592088,0.1621209979057312,2.6414670944213867,3.744251012802124,0.1826171875,2.2734375,3.7734375,0.3697536289691925,False,False,True,True,True,True,True,True,True,0.33934348821640015,0.3697536289691925,0.98828125,0.98828125,1,12,23852,1028,22824,0.5066211223602295,0.5649468898773193,0.058325767517089844,6,6,6,289,993,1027,1706258748.294258,0.06495070457458496,10,Avia,2,346,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001414,1706258748.410528,0.08201099932193756,2.6800320148468018,3.7450110912323,0.2235107421875,2.30078125,3.712890625,0.4060603976249695,False,False,True,True,True,True,True,True,True,0.3789007067680359,0.4060603976249695,0.98828125,0.98828125,1,14,27689,1153,26536,0.6057360172271729,0.6162660121917725,0.01052999496459961,7,7,7,272,1080,1152,1706258748.39434,0.01618790626525879,12,Avia,2,306,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001415,1706258748.465417,0.04316899925470352,2.6980841159820557,3.7454659938812256,0.2220458984375,2.28515625,3.744140625,0.4500090479850769,False,False,True,True,True,True,True,True,True,0.4205286204814911,0.4500090479850769,0.98828125,0.98828125,1,14,27689,1153,26536,0.6057360172271729,0.6711549758911133,0.06541895866394043,7,7,7,219,1066,1152,1706258748.39434,0.07107686996459961,12,Avia,2,306,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001416,1706258748.513602,0.00495600001886487,2.7176220417022705,3.7456610202789307,-0.05078125,2.5068359375,3.953125,0.30096301436424255,False,False,True,True,True,True,True,True,True,0.15785396099090576,0.30096301436424255,0.98828125,0.98828125,1,16,31719,1288,30431,0.7055320739746094,0.7193400859832764,0.013808012008666992,7,9,9,264,1170,1288,1706258748.499794,0.013808012008666992,15,Mid360,3,261,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001417,1706258748.5637038,-0.03746800124645233,2.7380928993225098,3.745950937271118,-0.05078125,2.5224609375,3.984375,0.321745902299881,False,False,True,True,True,True,True,True,True,0.12112320214509964,0.321745902299881,0.98828125,0.98828125,1,16,31719,1288,30431,0.7055320739746094,0.7694418430328369,0.06390976905822754,6,9,9,219,1146,1288,1706258748.499794,0.06390976905822754,15,Mid360,3,261,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001418,1706258748.6116543,-0.12275899946689606,2.778701066970825,3.7457849979400635,-0.1669921875,2.7509078979492188,3.83984375,0.10759221017360687,False,False,True,True,True,True,True,True,True,0.10759221017360687,0.10759221017360687,0.98828125,0.98828125,1,18,35709,1385,34324,0.8066849708557129,0.8173923492431641,0.010707378387451172,7,11,11,198,1159,1390,1706258748.600947,0.010707378387451172,17,Mid360,4,238,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001419,1706258748.6569953,-0.16572299599647522,2.798743963241577,3.745357036590576,-0.16064453125,2.776123046875,3.859375,0.1163511648774147,False,False,True,True,True,True,True,True,True,0.1163511648774147,0.1163511648774147,0.98828125,0.98828125,1,18,35709,1385,34324,0.8066849708557129,0.8627333641052246,0.05604839324951172,7,11,11,165,1094,1390,1706258748.600947,0.05604839324951172,17,Mid360,4,238,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001420,1706258748.7098322,-0.2062090039253235,2.8182260990142822,3.7420029640197754,-0.239501953125,2.90234375,3.73046875,0.0911988914012909,False,False,True,True,True,True,True,True,True,0.0911988914012909,0.0911988914012909,0.98828125,0.98828125,1,20,39630,1437,38193,0.9057350158691406,0.9155702590942383,0.009835243225097656,8,13,13,148,1087,1454,1706258748.699997,0.009835243225097656,19,Mid360,4,166,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001421,1706258748.8441641,-0.2062090039253235,2.8182260990142822,3.7420029640197754,-0.126953125,2.49609375,3.8876953125,0.3623217046260834,False,False,True,True,True,True,True,True,True,0.25307291746139526,0.3623217046260834,0.98828125,0.98828125,1,20,39701,1340,38361,0.9066128730773926,0.9497721195220947,0.04315924644470215,10,14,14,179,1122,1375,1706258748.801005,0.04315924644470215,19,Mid360,4,149,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001422,1706258748.9636438,-0.4825809895992279,2.9475340843200684,3.741408109664917,-0.2198486328125,2.509765625,3.86572265625,0.5254746675491333,False,False,False,True,True,True,True,False,True,0.24425138533115387,0.5254746675491333,0.98828125,0.98828125,1,20,39732,1217,38515,0.9065999984741211,0.9693548679351807,0.06275486946105957,7,15,15,71,751,1275,1706258748.900889,0.06275486946105957,19,Mid360,4,187,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001423,1706258749.0103521,-0.5240169763565063,2.9678618907928467,3.742043972015381,-0.4326171875,2.607421875,3.84619140625,0.3861575126647949,False,False,True,True,True,True,True,True,True,0.26995372772216797,0.3861575126647949,0.98828125,0.98828125,1,20,39704,1110,38594,0.9056990146636963,0.9160940647125244,0.010395050048828125,9,16,16,72,727,1174,1706258748.999957,0.010395050048828125,19,Mid360,4,180,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001424,1706258749.058118,-0.5661929845809937,2.9893980026245117,3.742511034011841,-0.57421875,2.541015625,3.806396484375,0.4529817998409271,False,False,True,True,True,True,True,True,True,0.3113930821418762,0.4529817998409271,0.98828125,0.98828125,1,20,39704,1110,38594,0.9056990146636963,0.963860034942627,0.058161020278930664,8,16,16,58,667,1174,1706258748.999957,0.058161020278930664,19,Mid360,4,179,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001425,1706258749.1119018,-0.6046609878540039,3.0094690322875977,3.7429699897766113,-0.78955078125,2.69482421875,3.82421875,0.37388095259666443,False,False,True,True,True,True,True,True,True,0.3535585105419159,0.37388095259666443,0.98828125,0.98828125,1,20,39630,1016,38614,0.9066829681396484,0.9175708293914795,0.010887861251831055,8,17,17,54,643,1089,1706258749.101014,0.010887861251831055,19,Mid360,4,126,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001426,1706258749.1728194,-0.6451060175895691,3.030925989151001,3.74406099319458,-0.7060546875,2.46484375,3.8671875,0.5825152397155762,False,False,False,True,True,True,True,False,True,0.37379392981529236,0.5825152397155762,0.9921875,0.9921875,1,20,39630,1016,38614,0.9066829681396484,0.9784884452819824,0.07180547714233398,8,17,17,47,579,1089,1706258749.101014,0.07180547714233398,19,Mid360,4,126,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001427,1706258749.2110803,-0.6883839964866638,3.0522959232330322,3.7444539070129395,-0.84716796875,2.81787109375,3.765625,0.2839288115501404,False,False,True,True,True,True,True,True,True,0.2839288115501404,0.2839288115501404,0.98828125,0.98828125,1,20,39596,879,38717,0.9066948890686035,0.9168221950531006,0.01012730598449707,9,17,18,53,564,967,1706258749.200953,0.01012730598449707,19,Mid360,4,94,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001428,1706258749.2622762,-0.7695649862289429,3.0928080081939697,3.746109962463379,-0.83642578125,2.81201171875,3.79296875,0.2924254834651947,False,False,True,True,True,True,True,True,True,0.2924254834651947,0.2924254834651947,0.98828125,0.98828125,1,20,39596,879,38717,0.9066948890686035,0.9680180549621582,0.06132316589355469,7,17,18,33,469,967,1706258749.200953,0.06132316589355469,19,Mid360,4,87,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001429,1706258749.3087327,-0.8089699745178223,3.112931966781616,3.7466421127319336,-0.6337890625,2.65478515625,4.00390625,0.5538697242736816,False,False,False,True,True,True,True,False,True,0.1878606230020523,0.5538697242736816,0.9921875,0.9921875,1,20,39563,710,38853,0.9056940078735352,0.9143927097320557,0.008698701858520508,6,17,19,40,423,828,1706258749.300034,0.008698701858520508,19,Mid360,4,83,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001430,1706258749.3591418,-0.8459939956665039,3.1313769817352295,3.7477660179138184,-0.5927734375,2.63623046875,4.01953125,0.6189887523651123,False,False,False,True,True,True,True,False,True,0.2140810638666153,0.6189887523651123,0.9921875,0.9921875,1,20,39563,710,38853,0.9056940078735352,0.9648017883300781,0.05910778045654297,6,16,19,32,374,828,1706258749.300034,0.05910778045654297,19,Mid360,4,82,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001431,1706258749.4117782,-0.8843389749526978,3.151871919631958,3.7487618923187256,-0.6611328125,2.5068359375,3.9931640625,0.7249998450279236,False,False,False,True,True,True,True,True,True,0.1642594337463379,0.4348044693470001,0.99609375,0.99609375,1,20,39753,600,39153,0.9066550731658936,0.9175052642822266,0.010850191116333008,6,18,20,42,374,746,1706258749.400928,0.010850191116333008,19,Mid360,4,85,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001432,1706258749.4767973,-0.9198690056800842,3.1714670658111572,3.749830961227417,-0.630859375,2.4921875,4.005859375,0.7813435792922974,False,False,False,True,True,True,True,True,True,0.12555643916130066,0.4160682260990143,0.99609375,0.99609375,1,20,39753,600,39153,0.9066550731658936,0.9825243949890137,0.07586932182312012,6,18,20,33,334,746,1706258749.400928,0.07586932182312012,19,Mid360,4,85,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001433,1706258749.5140254,-0.9964569807052612,3.212667942047119,3.7529261112213135,-0.876953125,2.5263671875,3.9296875,0.7187033295631409,False,False,False,True,True,True,True,False,True,0.1435181200504303,0.7187033295631409,0.9921875,0.9921875,1,20,39794,483,39311,0.9064369201660156,0.9195773601531982,0.013140439987182617,3,18,20,44,304,661,1706258749.500885,0.013140439987182617,19,Mid360,4,94,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001434,1706258749.560968,-1.0376479625701904,3.2343180179595947,3.7535550594329834,-0.8564453125,2.5166015625,3.939453125,0.7632230520248413,False,False,False,True,True,True,True,False,True,0.11487314850091934,0.7632230520248413,0.9921875,0.9921875,1,20,39794,483,39311,0.9064369201660156,0.966519832611084,0.06008291244506836,2,18,20,35,286,661,1706258749.500885,0.06008291244506836,19,Mid360,4,94,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001435,1706258749.6089878,-1.0747569799423218,3.2548348903656006,3.7544450759887695,-1.1025390625,3.217041015625,3.765625,0.048220451921224594,False,False,True,True,True,True,True,True,True,0.048220451921224594,0.048220451921224594,0.9921875,0.9921875,1,20,39672,389,39283,0.9056239128112793,0.9146497249603271,0.009025812149047852,3,19,20,40,272,582,1706258749.599962,0.009025812149047852,19,Mid360,4,74,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001436,1706258749.657883,-1.1122219562530518,3.2749860286712646,3.755012035369873,-1.095703125,3.19873046875,3.78515625,0.0836448147892952,False,False,True,True,True,True,True,True,True,0.0836448147892952,0.0836448147892952,0.9921875,0.9921875,1,20,39672,389,39283,0.9056239128112793,0.9635448455810547,0.05792093276977539,3,19,20,28,257,582,1706258749.599962,0.05792093276977539,19,Mid360,4,74,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001437,1706258749.709169,-1.148697018623352,3.295095920562744,3.755640983581543,-0.9794921875,2.37109375,3.98046875,0.9658974409103394,False,False,False,True,True,True,True,True,True,0.13904403150081635,0.13904403150081635,0.9921875,0.9921875,1,20,39797,340,39457,0.9066698551177979,0.9149038791656494,0.008234024047851562,4,19,20,38,262,541,1706258749.700935,0.008234024047851562,19,Mid360,4,46,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001438,1706258749.7643287,-1.1853150129318237,3.3149518966674805,3.755565881729126,-0.9658203125,2.353515625,3.9833984375,1.0121488571166992,False,False,False,False,True,True,True,True,True,0.15471294522285461,0.15471294522285461,0.9921875,0.98828125,2,20,39797,340,39457,0.9066698551177979,0.9700636863708496,0.06339383125305176,4,18,20,30,241,541,1706258749.700935,0.06339383125305176,19,Mid360,4,45,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001439,1706258749.8124843,-1.2540630102157593,3.353503942489624,3.756556987762451,-1.681640625,3.333984375,3.9453125,0.46779510378837585,False,False,True,True,True,True,True,True,True,0.1058204397559166,0.46779510378837585,0.984375,0.984375,1,20,39885,273,39612,0.9065380096435547,0.9181382656097412,0.011600255966186523,5,16,19,34,218,475,1706258749.800884,0.011600255966186523,19,Mid360,3,42,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001440,1706258749.8572483,-1.288862943649292,3.3731141090393066,3.7569499015808105,-1.65771484375,3.3232421875,3.984375,0.43618932366371155,False,False,True,True,True,True,True,True,True,0.12218760699033737,0.43618932366371155,0.984375,0.984375,1,20,39885,273,39612,0.9065380096435547,0.962902307510376,0.05636429786682129,4,15,19,26,201,475,1706258749.800884,0.05636429786682129,19,Mid360,3,42,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001441,1706258749.9086037,-1.3232619762420654,3.393580913543701,3.7572269439697266,-1.78662109375,3.37451171875,3.94140625,0.49898630380630493,False,False,True,True,True,True,True,True,True,0.10931824892759323,0.49898630380630493,0.98828125,0.98828125,1,20,39818,192,39626,0.9056861400604248,0.9143297672271729,0.008643627166748047,5,14,18,32,203,388,1706258749.89996,0.008643627166748047,19,Mid360,2,36,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001442,1706258749.9588408,-1.3566739559173584,3.4136509895324707,3.7579360008239746,-1.7880859375,3.3720703125,3.96875,0.4819624423980713,False,False,True,True,True,True,True,True,True,0.10555925220251083,0.4819624423980713,0.98828125,0.98828125,1,20,39818,192,39626,0.9056861400604248,0.9645669460296631,0.05888080596923828,5,12,18,25,189,388,1706258749.89996,0.05888080596923828,19,Mid360,2,36,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001443,1706258750.0101087,-1.3899129629135132,3.433950901031494,3.758913993835449,-1.904296875,3.4404296875,3.8984375,0.533009946346283,False,False,False,True,True,True,True,False,True,0.15478678047657013,0.533009946346283,0.98828125,0.98828125,1,20,39890,122,39768,0.906749963760376,0.915839672088623,0.00908970832824707,5,11,17,32,188,331,1706258750.001019,0.00908970832824707,19,Mid360,2,36,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001444,1706258750.0615063,-1.422116994857788,3.4541780948638916,3.7590339183807373,-1.892578125,3.4384765625,3.93359375,0.5020471215248108,False,False,False,True,True,True,True,False,True,0.15584024786949158,0.5020471215248108,0.984375,0.984375,1,20,39890,122,39768,0.906749963760376,0.9672372341156006,0.06048727035522461,4,9,17,23,180,331,1706258750.001019,0.06048727035522461,19,Mid360,2,36,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001445,1706258750.1111581,-1.45346200466156,3.4745659828186035,3.759821891784668,-1.3984375,3.7939453125,3.6171875,0.35408392548561096,False,False,True,True,True,True,True,True,True,0.14075016975402832,0.35408392548561096,0.98828125,0.98828125,1,20,39841,81,39760,0.9065151214599609,0.916790246963501,0.010275125503540039,4,10,16,23,189,298,1706258750.100883,0.010275125503540039,19,Mid360,2,36,True,True,CURRENT_SUPPORT
seq0015,seq0015_valref_001446,1706258750.1610608,-1.487663984298706,3.4956839084625244,3.760322093963623,-1.3974609375,3.788330078125,3.62890625,0.3332393765449524,False,False,True,True,True,True,True,True,True,0.10378628224134445,0.3332393765449524,0.98828125,0.98828125,1,20,39841,81,39760,0.9065151214599609,0.9666929244995117,0.06017780303955078,4,9,16,21,180,298,1706258750.100883,0.06017780303955078,19,Mid360,2,36,True,True,CURRENT_SUPPORT
